"Regio's";"Codes en namen van gemeenten/Code (code)";"Codes en namen van gemeenten/Naam (naam)";"Lokaliseringen van gemeenten/COROP-gebieden/Code (code)";"Lokaliseringen van gemeenten/COROP-gebieden/Naam (naam)";"Lokaliseringen van gemeenten/GGD-regio's/Code (code)";"Lokaliseringen van gemeenten/GGD-regio's/Naam (naam)";"Lokaliseringen van gemeenten/Jeugdregio's/Code (code)";"Lokaliseringen van gemeenten/Jeugdregio's/Naam (naam)";"Lokaliseringen van gemeenten/Toeristengebieden/Code (code)";"Lokaliseringen van gemeenten/Toeristengebieden/Naam (naam)";"Lokaliseringen van gemeenten/Veiligheidsregio's/Code (code)";"Lokaliseringen van gemeenten/Veiligheidsregio's/Naam (naam)"
"Utrecht (gemeente)";"GM0344    ";"Utrecht                                           ";"CR17      ";"Utrecht                                           ";"GG2514    ";"GGD Regio Utrecht                                 ";"JZ22      ";"Utrecht Stad                                      ";"TR16      ";"4 grote steden excl. Noordzeebadplaatsen          ";"VR09      ";"Utrecht                                           "
"Utrechtse Heuvelrug";"GM1581    ";"Utrechtse Heuvelrug                               ";"CR17      ";"Utrecht                                           ";"GG2514    ";"GGD Regio Utrecht                                 ";"JZ23      ";"Zuidoost Utrecht                                  ";"TR07      ";"Utrechtse Heuvelrug en 't Gooi                    ";"VR09      ";"Utrecht                                           "
"Vaals";"GM0981    ";"Vaals                                             ";"CR39      ";"Zuid-Limburg                                      ";"GG6106    ";"GGD Zuid-Limburg                                  ";"JZ41      ";"Zuid-Limburg                                      ";"TR15      ";"Zuid-Limburg                                      ";"VR24      ";"Limburg-Zuid                                      "
"Valkenburg aan de Geul";"GM0994    ";"Valkenburg aan de Geul                            ";"CR39      ";"Zuid-Limburg                                      ";"GG6106    ";"GGD Zuid-Limburg                                  ";"JZ41      ";"Zuid-Limburg                                      ";"TR15      ";"Zuid-Limburg                                      ";"VR24      ";"Limburg-Zuid                                      "
"Valkenswaard";"GM0858    ";"Valkenswaard                                      ";"CR36      ";"Zuidoost-Noord-Brabant                            ";"GG5608    ";"GGD Brabant-Zuidoost                              ";"JZ39      ";"Zuidoost-Brabant                                  ";"TR13      ";"West- en Midden-Brabant                           ";"VR22      ";"Brabant-Zuidoost                                  "
"Veendam";"GM0047    ";"Veendam                                           ";"CR01      ";"Oost-Groningen                                    ";"GG0111    ";"GGD Groningen                                     ";"JZ01      ";"Groningen                                         ";"TR17      ";"Overig Nederland                                  ";"VR01      ";"Groningen                                         "
"Veenendaal";"GM0345    ";"Veenendaal                                        ";"CR17      ";"Utrecht                                           ";"GG2514    ";"GGD Regio Utrecht                                 ";"JZ21      ";"Food Valley                                       ";"TR07      ";"Utrechtse Heuvelrug en 't Gooi                    ";"VR09      ";"Utrecht                                           "
"Veere";"GM0717    ";"Veere                                             ";"CR32      ";"Overig Zeeland                                    ";"GG5006    ";"GGD Zeeland                                       ";"JZ38      ";"Zeeland                                           ";"TR02      ";"Noordzeebadplaatsen                               ";"VR19      ";"Zeeland                                           "
"Veldhoven";"GM0861    ";"Veldhoven                                         ";"CR36      ";"Zuidoost-Noord-Brabant                            ";"GG5608    ";"GGD Brabant-Zuidoost                              ";"JZ39      ";"Zuidoost-Brabant                                  ";"TR13      ";"West- en Midden-Brabant                           ";"VR22      ";"Brabant-Zuidoost                                  "
"Velsen";"GM0453    ";"Velsen                                            ";"CR20      ";"IJmond                                            ";"GG3109    ";"GGD Kennemerland                                  ";"JZ10      ";"IJmond (Midden Kennemerland)                      ";"TR02      ";"Noordzeebadplaatsen                               ";"VR12      ";"Kennemerland                                      "
"Venlo";"GM0983    ";"Venlo                                             ";"CR37      ";"Noord-Limburg                                     ";"GG6011    ";"GGD Limburg-Noord                                 ";"JZ37      ";"Noord-Limburg                                     ";"TR14      ";"O.-Brabant, N.- en M.-Limburg, Nijmegen           ";"VR23      ";"Limburg-Noord                                     "
"Venray";"GM0984    ";"Venray                                            ";"CR37      ";"Noord-Limburg                                     ";"GG6011    ";"GGD Limburg-Noord                                 ";"JZ37      ";"Noord-Limburg                                     ";"TR14      ";"O.-Brabant, N.- en M.-Limburg, Nijmegen           ";"VR23      ";"Limburg-Noord                                     "
"Vijfheerenlanden";"GM1961    ";"Vijfheerenlanden                                  ";"CR17      ";"Utrecht                                           ";"GG2514    ";"GGD Regio Utrecht                                 ";"JZ26      ";"Lekstroom                                         ";"TR17      ";"Overig Nederland                                  ";"VR09      ";"Utrecht                                           "
"Vlaardingen";"GM0622    ";"Vlaardingen                                       ";"CR29      ";"Groot-Rijnmond                                    ";"GG4607    ";"GGD Rotterdam-Rijnmond                            ";"JZ29      ";"Rijnmond                                          ";"TR17      ";"Overig Nederland                                  ";"VR17      ";"Rotterdam-Rijnmond                                "
"Vlieland";"GM0096    ";"Vlieland                                          ";"CR04      ";"Noord-Friesland                                   ";"GG7206    ";"GGD Fryslân                                       ";"JZ02      ";"Friesland (Fryslân)                               ";"TR01      ";"Waddeneilanden                                    ";"VR02      ";"Fryslân                                           "
"Vlissingen";"GM0718    ";"Vlissingen                                        ";"CR32      ";"Overig Zeeland                                    ";"GG5006    ";"GGD Zeeland                                       ";"JZ38      ";"Zeeland                                           ";"TR02      ";"Noordzeebadplaatsen                               ";"VR19      ";"Zeeland                                           "
"Voerendaal";"GM0986    ";"Voerendaal                                        ";"CR39      ";"Zuid-Limburg                                      ";"GG6106    ";"GGD Zuid-Limburg                                  ";"JZ41      ";"Zuid-Limburg                                      ";"TR15      ";"Zuid-Limburg                                      ";"VR24      ";"Limburg-Zuid                                      "
"Voorschoten";"GM0626    ";"Voorschoten                                       ";"CR25      ";"Agglomeratie Leiden en Bollenstreek               ";"GG4506    ";"GGD Hollands-Midden                               ";"JZ24      ";"Haaglanden                                        ";"TR17      ";"Overig Nederland                                  ";"VR16      ";"Hollands-Midden                                   "
"Voorst";"GM0285    ";"Voorst                                            ";"CR13      ";"Veluwe                                            ";"GG1413    ";"GGD Noord- en Oost-Gelderland                     ";"JZ17      ";"Midden IJssel / Oost Veluwe                       ";"TR08      ";"Veluwe en Veluwerand                              ";"VR06      ";"Noord- en Oost-Gelderland                         "
"Vught";"GM0865    ";"Vught                                             ";"CR35      ";"Noordoost-Noord-Brabant                           ";"GG5406    ";"GGD Hart voor Brabant                             ";"JZ33      ";"Noordoost Brabant                                 ";"TR13      ";"West- en Midden-Brabant                           ";"VR21      ";"Brabant-Noord                                     "
"Waadhoeke";"GM1949    ";"Waadhoeke                                         ";"CR04      ";"Noord-Friesland                                   ";"GG7206    ";"GGD Fryslân                                       ";"JZ02      ";"Friesland (Fryslân)                               ";"TR17      ";"Overig Nederland                                  ";"VR02      ";"Fryslân                                           "
"Waalre";"GM0866    ";"Waalre                                            ";"CR36      ";"Zuidoost-Noord-Brabant                            ";"GG5608    ";"GGD Brabant-Zuidoost                              ";"JZ39      ";"Zuidoost-Brabant                                  ";"TR13      ";"West- en Midden-Brabant                           ";"VR22      ";"Brabant-Zuidoost                                  "
"Waalwijk";"GM0867    ";"Waalwijk                                          ";"CR34      ";"Midden-Noord-Brabant                              ";"GG5406    ";"GGD Hart voor Brabant                             ";"JZ35      ";"Midden-Brabant                                    ";"TR13      ";"West- en Midden-Brabant                           ";"VR20      ";"Midden- en West-Brabant                           "
"Waddinxveen";"GM0627    ";"Waddinxveen                                       ";"CR28      ";"Oost-Zuid-Holland                                 ";"GG4506    ";"GGD Hollands-Midden                               ";"JZ27      ";"Midden Holland                                    ";"TR17      ";"Overig Nederland                                  ";"VR16      ";"Hollands-Midden                                   "
"Wageningen";"GM0289    ";"Wageningen                                        ";"CR13      ";"Veluwe                                            ";"GG1911    ";"Veiligheids- en Gezondheidsregio Gelderland-Midden";"JZ28      ";"Centraal Gelderland                               ";"TR08      ";"Veluwe en Veluwerand                              ";"VR07      ";"Gelderland-Midden                                 "
"Wassenaar";"GM0629    ";"Wassenaar                                         ";"CR26      ";"Agglomeratie 's-Gravenhage                        ";"GG7014    ";"GGD Haaglanden                                    ";"JZ24      ";"Haaglanden                                        ";"TR02      ";"Noordzeebadplaatsen                               ";"VR15      ";"Haaglanden                                        "
"Waterland";"GM0852    ";"Waterland                                         ";"CR23      ";"Groot-Amsterdam                                   ";"GG7306    ";"GGD Zaanstreek/Waterland                          ";"JZ09      ";"Zaanstreek-Waterland                              ";"TR03      ";"IJsselmeerkust                                    ";"VR11      ";"Zaanstreek-Waterland                              "
"Weert";"GM0988    ";"Weert                                             ";"CR38      ";"Midden-Limburg                                    ";"GG6011    ";"GGD Limburg-Noord                                 ";"JZ43      ";"Midden-Limburg West                               ";"TR14      ";"O.-Brabant, N.- en M.-Limburg, Nijmegen           ";"VR23      ";"Limburg-Noord                                     "
"Weesp";"GM0457    ";"Weesp                                             ";"CR24      ";"Het Gooi en Vechtstreek                           ";"GG3406    ";"GGD Amsterdam                                     ";"JZ16      ";"Gooi en Vechtstreek                               ";"TR17      ";"Overig Nederland                                  ";"VR14      ";"Gooi en Vechtstreek                               "
"West Betuwe";"GM1960    ";"West Betuwe                                       ";"CR16      ";"Zuidwest-Gelderland                               ";"GG2014    ";"GGD Gelderland-Zuid                               ";"JZ30      ";"Rivierenland                                      ";"TR09      ";"Gelders Rivierengebied                            ";"VR08      ";"Gelderland-Zuid                                   "
"West Maas en Waal";"GM0668    ";"West Maas en Waal                                 ";"CR16      ";"Zuidwest-Gelderland                               ";"GG2014    ";"GGD Gelderland-Zuid                               ";"JZ30      ";"Rivierenland                                      ";"TR09      ";"Gelders Rivierengebied                            ";"VR08      ";"Gelderland-Zuid                                   "
"Westerkwartier";"GM1969    ";"Westerkwartier                                    ";"CR03      ";"Overig Groningen                                  ";"GG0111    ";"GGD Groningen                                     ";"JZ01      ";"Groningen                                         ";"TR17      ";"Overig Nederland                                  ";"VR01      ";"Groningen                                         "
"Westerveld";"GM1701    ";"Westerveld                                        ";"CR09      ";"Zuidwest-Drenthe                                  ";"GG0706    ";"GGD Drenthe                                       ";"JZ04      ";"Drenthe                                           ";"TR12      ";"Groningse, Friese en Drentse Zandgronden          ";"VR03      ";"Drenthe                                           "
"Westervoort";"GM0293    ";"Westervoort                                       ";"CR15      ";"Arnhem/Nijmegen                                   ";"GG1911    ";"Veiligheids- en Gezondheidsregio Gelderland-Midden";"JZ28      ";"Centraal Gelderland                               ";"TR10      ";"Achterhoek                                        ";"VR07      ";"Gelderland-Midden                                 "
"Westerwolde";"GM1950    ";"Westerwolde                                       ";"CR01      ";"Oost-Groningen                                    ";"GG0111    ";"GGD Groningen                                     ";"JZ01      ";"Groningen                                         ";"TR12      ";"Groningse, Friese en Drentse Zandgronden          ";"VR01      ";"Groningen                                         "
"Westland";"GM1783    ";"Westland                                          ";"CR27      ";"Delft en Westland                                 ";"GG7014    ";"GGD Haaglanden                                    ";"JZ24      ";"Haaglanden                                        ";"TR02      ";"Noordzeebadplaatsen                               ";"VR15      ";"Haaglanden                                        "
"Weststellingwerf";"GM0098    ";"Weststellingwerf                                  ";"CR06      ";"Zuidoost-Friesland                                ";"GG7206    ";"GGD Fryslân                                       ";"JZ02      ";"Friesland (Fryslân)                               ";"TR12      ";"Groningse, Friese en Drentse Zandgronden          ";"VR02      ";"Fryslân                                           "
"Westvoorne";"GM0614    ";"Westvoorne                                        ";"CR29      ";"Groot-Rijnmond                                    ";"GG4607    ";"GGD Rotterdam-Rijnmond                            ";"JZ29      ";"Rijnmond                                          ";"TR02      ";"Noordzeebadplaatsen                               ";"VR17      ";"Rotterdam-Rijnmond                                "
"Wierden";"GM0189    ";"Wierden                                           ";"CR12      ";"Twente                                            ";"GG1106    ";"GGD Twente                                        ";"JZ14      ";"Twente                                            ";"TR11      ";"Twente, Salland en Vechtstreek                    ";"VR05      ";"Twente                                            "
"Wijchen";"GM0296    ";"Wijchen                                           ";"CR15      ";"Arnhem/Nijmegen                                   ";"GG2014    ";"GGD Gelderland-Zuid                               ";"JZ32      ";"Rijk van Nijmegen                                 ";"TR09      ";"Gelders Rivierengebied                            ";"VR08      ";"Gelderland-Zuid                                   "
"Wijdemeren";"GM1696    ";"Wijdemeren                                        ";"CR24      ";"Het Gooi en Vechtstreek                           ";"GG3606    ";"GGD Gooi en Vechtstreek                           ";"JZ16      ";"Gooi en Vechtstreek                               ";"TR06      ";"Hollands-Utrechtse meren                          ";"VR14      ";"Gooi en Vechtstreek                               "
"Wijk bij Duurstede";"GM0352    ";"Wijk bij Duurstede                                ";"CR17      ";"Utrecht                                           ";"GG2514    ";"GGD Regio Utrecht                                 ";"JZ23      ";"Zuidoost Utrecht                                  ";"TR17      ";"Overig Nederland                                  ";"VR09      ";"Utrecht                                           "
"Winterswijk";"GM0294    ";"Winterswijk                                       ";"CR14      ";"Achterhoek                                        ";"GG1413    ";"GGD Noord- en Oost-Gelderland                     ";"JZ25      ";"Achterhoek                                        ";"TR10      ";"Achterhoek                                        ";"VR06      ";"Noord- en Oost-Gelderland                         "
"Woensdrecht";"GM0873    ";"Woensdrecht                                       ";"CR33      ";"West-Noord-Brabant                                ";"GG5206    ";"GGD West-Brabant                                  ";"JZ36      ";"West Brabant West                                 ";"TR13      ";"West- en Midden-Brabant                           ";"VR20      ";"Midden- en West-Brabant                           "
"Woerden";"GM0632    ";"Woerden                                           ";"CR17      ";"Utrecht                                           ";"GG2514    ";"GGD Regio Utrecht                                 ";"JZ19      ";"Utrecht West                                      ";"TR17      ";"Overig Nederland                                  ";"VR09      ";"Utrecht                                           "
"De Wolden";"GM1690    ";"De Wolden                                         ";"CR09      ";"Zuidwest-Drenthe                                  ";"GG0706    ";"GGD Drenthe                                       ";"JZ04      ";"Drenthe                                           ";"TR12      ";"Groningse, Friese en Drentse Zandgronden          ";"VR03      ";"Drenthe                                           "
"Wormerland";"GM0880    ";"Wormerland                                        ";"CR22      ";"Zaanstreek                                        ";"GG7306    ";"GGD Zaanstreek/Waterland                          ";"JZ09      ";"Zaanstreek-Waterland                              ";"TR06      ";"Hollands-Utrechtse meren                          ";"VR11      ";"Zaanstreek-Waterland                              "
"Woudenberg";"GM0351    ";"Woudenberg                                        ";"CR17      ";"Utrecht                                           ";"GG2514    ";"GGD Regio Utrecht                                 ";"JZ20      ";"Eemland                                           ";"TR07      ";"Utrechtse Heuvelrug en 't Gooi                    ";"VR09      ";"Utrecht                                           "
"Zaanstad";"GM0479    ";"Zaanstad                                          ";"CR22      ";"Zaanstreek                                        ";"GG7306    ";"GGD Zaanstreek/Waterland                          ";"JZ09      ";"Zaanstreek-Waterland                              ";"TR17      ";"Overig Nederland                                  ";"VR11      ";"Zaanstreek-Waterland                              "
"Zaltbommel";"GM0297    ";"Zaltbommel                                        ";"CR16      ";"Zuidwest-Gelderland                               ";"GG2014    ";"GGD Gelderland-Zuid                               ";"JZ30      ";"Rivierenland                                      ";"TR09      ";"Gelders Rivierengebied                            ";"VR08      ";"Gelderland-Zuid                                   "
"Zandvoort";"GM0473    ";"Zandvoort                                         ";"CR21      ";"Agglomeratie Haarlem                              ";"GG3109    ";"GGD Kennemerland                                  ";"JZ11      ";"Zuid Kennemerland                                 ";"TR02      ";"Noordzeebadplaatsen                               ";"VR12      ";"Kennemerland                                      "
"Zeewolde";"GM0050    ";"Zeewolde                                          ";"CR40      ";"Flevoland                                         ";"GG2209    ";"GGD Flevoland                                     ";"JZ08      ";"Flevoland                                         ";"TR03      ";"IJsselmeerkust                                    ";"VR25      ";"Flevoland                                         "
"Zeist";"GM0355    ";"Zeist                                             ";"CR17      ";"Utrecht                                           ";"GG2514    ";"GGD Regio Utrecht                                 ";"JZ23      ";"Zuidoost Utrecht                                  ";"TR07      ";"Utrechtse Heuvelrug en 't Gooi                    ";"VR09      ";"Utrecht                                           "
"Zevenaar";"GM0299    ";"Zevenaar                                          ";"CR15      ";"Arnhem/Nijmegen                                   ";"GG1911    ";"Veiligheids- en Gezondheidsregio Gelderland-Midden";"JZ28      ";"Centraal Gelderland                               ";"TR10      ";"Achterhoek                                        ";"VR07      ";"Gelderland-Midden                                 "
"Zoetermeer";"GM0637    ";"Zoetermeer                                        ";"CR26      ";"Agglomeratie 's-Gravenhage                        ";"GG7014    ";"GGD Haaglanden                                    ";"JZ24      ";"Haaglanden                                        ";"TR17      ";"Overig Nederland                                  ";"VR15      ";"Haaglanden                                        "
"Zoeterwoude";"GM0638    ";"Zoeterwoude                                       ";"CR25      ";"Agglomeratie Leiden en Bollenstreek               ";"GG4506    ";"GGD Hollands-Midden                               ";"JZ18      ";"Holland Rijnland                                  ";"TR17      ";"Overig Nederland                                  ";"VR16      ";"Hollands-Midden                                   "
"Zuidplas";"GM1892    ";"Zuidplas                                          ";"CR29      ";"Groot-Rijnmond                                    ";"GG4506    ";"GGD Hollands-Midden                               ";"JZ27      ";"Midden Holland                                    ";"TR17      ";"Overig Nederland                                  ";"VR16      ";"Hollands-Midden                                   "
"Zundert";"GM0879    ";"Zundert                                           ";"CR33      ";"West-Noord-Brabant                                ";"GG5206    ";"GGD West-Brabant                                  ";"JZ36      ";"West Brabant West                                 ";"TR13      ";"West- en Midden-Brabant                           ";"VR20      ";"Midden- en West-Brabant                           "
"Zutphen";"GM0301    ";"Zutphen                                           ";"CR14      ";"Achterhoek                                        ";"GG1413    ";"GGD Noord- en Oost-Gelderland                     ";"JZ17      ";"Midden IJssel / Oost Veluwe                       ";"TR10      ";"Achterhoek                                        ";"VR06      ";"Noord- en Oost-Gelderland                         "
"Zwartewaterland";"GM1896    ";"Zwartewaterland                                   ";"CR10      ";"Noord-Overijssel                                  ";"GG1009    ";"GGD IJsselland                                    ";"JZ07      ";"IJsselland                                        ";"TR03      ";"IJsselmeerkust                                    ";"VR04      ";"IJsselland                                        "
"Zwijndrecht";"GM0642    ";"Zwijndrecht                                       ";"CR30      ";"Zuidoost-Zuid-Holland                             ";"GG4816    ";"Dienst Gezondheid & Jeugd ZHZ                     ";"JZ31      ";"Zuid-Holland Zuid                                 ";"TR04      ";"Deltagebied                                       ";"VR18      ";"Zuid-Holland-Zuid                                 "
"Zwolle";"GM0193    ";"Zwolle                                            ";"CR10      ";"Noord-Overijssel                                  ";"GG1009    ";"GGD IJsselland                                    ";"JZ07      ";"IJsselland                                        ";"TR11      ";"Twente, Salland en Vechtstreek                    ";"VR04      ";"IJsselland                                        "
